#k-distance eigenvalue[eV]
2.68789554 -16.50770000
2.69809108 -16.50760000
2.70828663 -16.50760000
2.71848217 -16.50750000
2.72867770 -16.50740000
2.73887324 -16.50740000
2.74906878 -16.50730000
2.75926432 -16.50720000
2.76945987 -16.50710000
2.77965541 -16.50710000
2.78985094 -16.50700000
2.80004648 -16.50690000
2.81024202 -16.50680000
2.82043756 -16.50670000
2.83063311 -16.50660000
2.84082864 -16.50650000
2.85102418 -16.50640000
2.86121972 -16.50640000
2.87141526 -16.50630000
2.88161080 -16.50620000
2.89180635 -16.50610000
2.90200188 -16.50610000
2.91219742 -16.50600000
2.92239296 -16.50590000
2.93258850 -16.50590000
2.94278404 -16.50580000
2.95297959 -16.50580000
2.96317512 -16.50580000
2.97337066 -16.50580000
2.98356620 -16.50580000
2.98356620 -16.50580000
2.99368038 -16.50580000
3.00379455 -16.50580000
3.01390873 -16.50580000
3.02402291 -16.50580000
3.03413709 -16.50580000
3.04425127 -16.50580000
3.05436544 -16.50580000
3.06447962 -16.50580000
3.07459379 -16.50590000
3.08470798 -16.50590000
3.09482215 -16.50590000
3.10493633 -16.50590000
3.11505051 -16.50600000
3.12516468 -16.50600000
3.13527886 -16.50600000
3.14539304 -16.50600000
3.15550722 -16.50610000
3.16562140 -16.50610000
3.17573557 -16.50610000
3.18584975 -16.50610000
3.19596392 -16.50620000
3.20607811 -16.50620000
3.21619228 -16.50620000
3.22630646 -16.50620000
3.23642064 -16.50620000
3.24653481 -16.50630000
3.25664899 -16.50630000
3.26676317 -16.50630000
3.27687735 -16.50630000
3.28699153 -16.50630000
3.29710570 -16.50630000
3.30721988 -16.50640000
3.31733405 -16.50640000
3.32744824 -16.50640000
3.33756241 -16.50640000
3.34767659 -16.50640000
3.35779077 -16.50640000
3.36790494 -16.50640000
3.37801912 -16.50640000
3.38813330 -16.50640000
3.39824748 -16.50640000
3.40836166 -16.50650000
3.41847583 -16.50650000
3.42859001 -16.50650000
3.43870418 -16.50650000
3.44881837 -16.50650000
3.45893254 -16.50650000
3.46904672 -16.50650000
3.47916090 -16.50650000
3.47916090 -16.50650000
3.48935643 -16.50650000
3.49955197 -16.50650000
3.50974751 -16.50650000
3.51994306 -16.50660000
3.53013860 -16.50670000
3.54033414 -16.50670000
3.55052967 -16.50680000
3.56072521 -16.50690000
3.57092075 -16.50700000
3.58111630 -16.50720000
3.59131184 -16.50730000
3.60150738 -16.50740000
3.61170291 -16.50760000
3.62189845 -16.50770000
3.63209399 -16.50790000
3.64228954 -16.50810000
3.65248508 -16.50830000
3.66268061 -16.50840000
3.67287615 -16.50860000
3.68307169 -16.50880000
3.69326723 -16.50900000
3.70346278 -16.50910000
3.71365832 -16.50930000
3.72385385 -16.50950000
3.73404939 -16.50960000
3.74424493 -16.50980000
3.75444047 -16.51000000
3.76463602 -16.51010000
3.77483156 -16.51030000
3.78502709 -16.51040000
3.79522263 -16.51050000
3.80541817 -16.51070000
3.81561371 -16.51080000
3.82580926 -16.51090000
3.83600480 -16.51100000
3.84620033 -16.51110000
3.85639587 -16.51120000
3.86659141 -16.51130000
3.87678695 -16.51140000
3.88698250 -16.51140000
3.89717803 -16.51150000
3.90737357 -16.51160000
3.91756911 -16.51160000
3.92776465 -16.51160000
3.93796019 -16.51170000
3.94815574 -16.51170000
3.95835127 -16.51170000
3.96854681 -16.51170000
3.97874235 -16.51170000

0.00000000 -16.47790000
0.01009415 -16.47790000
0.02018831 -16.47790000
0.03028246 -16.47790000
0.04037662 -16.47790000
0.05047077 -16.47790000
0.06056493 -16.47790000
0.07065908 -16.47790000
0.08075323 -16.47790000
0.09084739 -16.47790000
0.10094155 -16.47790000
0.11103570 -16.47790000
0.12112985 -16.47790000
0.13122401 -16.47790000
0.14131816 -16.47790000
0.15141231 -16.47790000
0.16150648 -16.47790000
0.17160063 -16.47790000
0.18169478 -16.47790000
0.19178893 -16.47790000
0.20188309 -16.47790000
0.21197724 -16.47790000
0.22207140 -16.47790000
0.23216556 -16.47790000
0.24225971 -16.47790000
0.25235386 -16.47790000
0.26244801 -16.47790000
0.27254217 -16.47790000
0.28263633 -16.47790000
0.29273048 -16.47790000
0.30282464 -16.47790000
0.31291879 -16.47790000
0.32301294 -16.47790000
0.33310709 -16.47790000
0.34320126 -16.47790000
0.35329541 -16.47790000
0.36338956 -16.47790000
0.37348372 -16.47790000
0.38357787 -16.47790000
0.39367202 -16.47790000
0.40376618 -16.47790000
0.41386034 -16.47790000
0.42395449 -16.47790000
0.43404864 -16.47790000
0.44414280 -16.47790000
0.45423695 -16.47790000
0.46433111 -16.47790000
0.47442526 -16.47790000
0.48451942 -16.47790000
0.49461357 -16.47790000
0.49461357 -16.47790000
0.50480911 -16.47790000
0.51500465 -16.47790000
0.52520019 -16.47790000
0.53539573 -16.47790000
0.54559127 -16.47790000
0.55578681 -16.47800000
0.56598235 -16.47800000
0.57617789 -16.47800000
0.58637342 -16.47800000
0.59656897 -16.47800000
0.60676451 -16.47800000
0.61696005 -16.47800000
0.62715559 -16.47800000
0.63735113 -16.47800000
0.64754666 -16.47810000
0.65774221 -16.47810000
0.66793775 -16.47810000
0.67813329 -16.47810000
0.68832883 -16.47810000
0.69852437 -16.47810000
0.70871990 -16.47810000
0.71891545 -16.47820000
0.72911099 -16.47820000
0.73930653 -16.47820000
0.74950207 -16.47820000
0.75969761 -16.47820000
0.76989314 -16.47830000
0.78008869 -16.47830000
0.79028423 -16.47830000
0.80047977 -16.47830000
0.81067531 -16.47830000
0.82087084 -16.47840000
0.83106638 -16.47840000
0.84126193 -16.47840000
0.85145747 -16.47840000
0.86165301 -16.47840000
0.87184855 -16.47840000
0.88204408 -16.47850000
0.89223962 -16.47850000
0.90243517 -16.47850000
0.91263071 -16.47850000
0.92282625 -16.47850000
0.93302179 -16.47850000
0.94321732 -16.47850000
0.95341286 -16.47850000
0.96360841 -16.47850000
0.97380395 -16.47850000
0.98399949 -16.47850000
0.99419503 -16.47850000
0.99419503 -16.47850000
1.00430920 -16.47850000
1.01442338 -16.47850000
1.02453755 -16.47850000
1.03465174 -16.47850000
1.04476591 -16.47850000
1.05488009 -16.47860000
1.06499427 -16.47860000
1.07510844 -16.47860000
1.08522262 -16.47860000
1.09533680 -16.47860000
1.10545098 -16.47860000
1.11556516 -16.47860000
1.12567933 -16.47860000
1.13579351 -16.47860000
1.14590768 -16.47860000
1.15602187 -16.47870000
1.16613604 -16.47870000
1.17625022 -16.47870000
1.18636440 -16.47870000
1.19647857 -16.47870000
1.20659275 -16.47870000
1.21670693 -16.47870000
1.22682111 -16.47880000
1.23693529 -16.47880000
1.24704946 -16.47880000
1.25716364 -16.47880000
1.26727781 -16.47880000
1.27739200 -16.47880000
1.28750617 -16.47890000
1.29762035 -16.47890000
1.30773453 -16.47890000
1.31784870 -16.47890000
1.32796288 -16.47890000
1.33807706 -16.47890000
1.34819124 -16.47890000
1.35830542 -16.47890000
1.36841959 -16.47900000
1.37853377 -16.47900000
1.38864794 -16.47900000
1.39876213 -16.47900000
1.40887630 -16.47900000
1.41899048 -16.47900000
1.42910466 -16.47900000
1.43921883 -16.47900000
1.44933301 -16.47900000
1.45944719 -16.47900000
1.46956137 -16.47900000
1.47967555 -16.47900000
1.48978972 -16.47900000
1.48978972 -16.47900000
1.49998526 -16.47900000
1.51018080 -16.47900000
1.52037634 -16.47900000
1.53057188 -16.47900000
1.54076742 -16.47900000
1.55096296 -16.47900000
1.56115850 -16.47900000
1.57135404 -16.47900000
1.58154958 -16.47900000
1.59174512 -16.47900000
1.60194066 -16.47890000
1.61213620 -16.47890000
1.62233174 -16.47890000
1.63252728 -16.47890000
1.64272281 -16.47890000
1.65291836 -16.47890000
1.66311390 -16.47890000
1.67330944 -16.47880000
1.68350498 -16.47880000
1.69370052 -16.47880000
1.70389605 -16.47880000
1.71409160 -16.47880000
1.72428714 -16.47870000
1.73448268 -16.47870000
1.74467822 -16.47870000
1.75487376 -16.47870000
1.76506929 -16.47870000
1.77526484 -16.47860000
1.78546038 -16.47860000
1.79565592 -16.47860000
1.80585146 -16.47860000
1.81604699 -16.47860000
1.82624253 -16.47850000
1.83643808 -16.47850000
1.84663362 -16.47850000
1.85682916 -16.47850000
1.86702470 -16.47850000
1.87722023 -16.47850000
1.88741577 -16.47850000
1.89761132 -16.47840000
1.90780686 -16.47840000
1.91800240 -16.47840000
1.92819794 -16.47840000
1.93839347 -16.47840000
1.94858901 -16.47840000
1.95878456 -16.47840000
1.96898010 -16.47840000
1.97917564 -16.47840000
1.98937118 -16.47840000
1.98937118 -16.47840000
1.99946533 -16.47840000
2.00955948 -16.47840000
2.01965363 -16.47840000
2.02974780 -16.47840000
2.03984195 -16.47840000
2.04993610 -16.47840000
2.06003026 -16.47840000
2.07012441 -16.47840000
2.08021856 -16.47840000
2.09031272 -16.47840000
2.10040688 -16.47840000
2.11050103 -16.47840000
2.12059518 -16.47840000
2.13068934 -16.47840000
2.14078349 -16.47840000
2.15087765 -16.47840000
2.16097180 -16.47840000
2.17106596 -16.47840000
2.18116011 -16.47840000
2.19125426 -16.47840000
2.20134842 -16.47840000
2.21144258 -16.47840000
2.22153673 -16.47840000
2.23163088 -16.47840000
2.24172504 -16.47840000
2.25181919 -16.47840000
2.26191334 -16.47840000
2.27200751 -16.47840000
2.28210166 -16.47840000
2.29219581 -16.47840000
2.30228996 -16.47840000
2.31238412 -16.47840000
2.32247827 -16.47840000
2.33257243 -16.47840000
2.34266659 -16.47840000
2.35276074 -16.47840000
2.36285489 -16.47840000
2.37294904 -16.47840000
2.38304320 -16.47840000
2.39313736 -16.47840000
2.40323151 -16.47840000
2.41332567 -16.47840000
2.42341982 -16.47840000
2.43351397 -16.47840000
2.44360812 -16.47840000
2.45370229 -16.47840000
2.46379644 -16.47840000
2.47389059 -16.47840000
2.48398475 -16.47840000
2.48398475 -16.47840000
2.49418028 -16.47840000
2.50437582 -16.47840000
2.51457136 -16.47840000
2.52476691 -16.47840000
2.53496245 -16.47840000
2.54515799 -16.47840000
2.55535352 -16.47840000
2.56554906 -16.47840000
2.57574460 -16.47850000
2.58594015 -16.47850000
2.59613569 -16.47850000
2.60633123 -16.47850000
2.61652676 -16.47850000
2.62672230 -16.47850000
2.63691784 -16.47850000
2.64711339 -16.47850000
2.65730893 -16.47860000
2.66750446 -16.47860000
2.67770000 -16.47860000
2.68789554 -16.47860000
2.69809108 -16.47860000
2.70828663 -16.47860000
2.71848217 -16.47870000
2.72867770 -16.47870000
2.73887324 -16.47870000
2.74906878 -16.47870000
2.75926432 -16.47870000
2.76945987 -16.47880000
2.77965541 -16.47880000
2.78985094 -16.47880000
2.80004648 -16.47880000
2.81024202 -16.47880000
2.82043756 -16.47890000
2.83063311 -16.47890000
2.84082864 -16.47890000
2.85102418 -16.47890000
2.86121972 -16.47890000
2.87141526 -16.47890000
2.88161080 -16.47900000
2.89180635 -16.47900000
2.90200188 -16.47900000
2.91219742 -16.47900000
2.92239296 -16.47900000
2.93258850 -16.47900000
2.94278404 -16.47900000
2.95297959 -16.47900000
2.96317512 -16.47900000
2.97337066 -16.47900000
2.98356620 -16.47900000
2.98356620 -16.47900000
2.99368038 -16.47900000
3.00379455 -16.47900000
3.01390873 -16.47900000
3.02402291 -16.47900000
3.03413709 -16.47900000
3.04425127 -16.47900000
3.05436544 -16.47900000
3.06447962 -16.47900000
3.07459379 -16.47900000
3.08470798 -16.47900000
3.09482215 -16.47900000
3.10493633 -16.47890000
3.11505051 -16.47890000
3.12516468 -16.47890000
3.13527886 -16.47890000
3.14539304 -16.47890000
3.15550722 -16.47890000
3.16562140 -16.47890000
3.17573557 -16.47890000
3.18584975 -16.47880000
3.19596392 -16.47880000
3.20607811 -16.47880000
3.21619228 -16.47880000
3.22630646 -16.47880000
3.23642064 -16.47880000
3.24653481 -16.47870000
3.25664899 -16.47870000
3.26676317 -16.47870000
3.27687735 -16.47870000
3.28699153 -16.47870000
3.29710570 -16.47870000
3.30721988 -16.47870000
3.31733405 -16.47870000
3.32744824 -16.47860000
3.33756241 -16.47860000
3.34767659 -16.47860000
3.35779077 -16.47860000
3.36790494 -16.47860000
3.37801912 -16.47860000
3.38813330 -16.47860000
3.39824748 -16.47860000
3.40836166 -16.47860000
3.41847583 -16.47860000
3.42859001 -16.47860000
3.43870418 -16.47860000
3.44881837 -16.47860000
3.45893254 -16.47860000
3.46904672 -16.47860000
3.47916090 -16.47860000
3.47916090 -16.47860000
3.48935643 -16.47860000
3.49955197 -16.47850000
3.50974751 -16.47850000
3.51994306 -16.47850000
3.53013860 -16.47850000
3.54033414 -16.47850000
3.55052967 -16.47850000
3.56072521 -16.47850000
3.57092075 -16.47850000
3.58111630 -16.47850000
3.59131184 -16.47850000
3.60150738 -16.47850000
3.61170291 -16.47840000
3.62189845 -16.47840000
3.63209399 -16.47840000
3.64228954 -16.47840000
3.65248508 -16.47840000
3.66268061 -16.47840000
3.67287615 -16.47830000
3.68307169 -16.47830000
3.69326723 -16.47830000
3.70346278 -16.47830000
3.71365832 -16.47830000
3.72385385 -16.47820000
3.73404939 -16.47820000
3.74424493 -16.47820000
3.75444047 -16.47820000
3.76463602 -16.47820000
3.77483156 -16.47810000
3.78502709 -16.47810000
3.79522263 -16.47810000
3.80541817 -16.47810000
3.81561371 -16.47810000
3.82580926 -16.47810000
3.83600480 -16.47800000
3.84620033 -16.47800000
3.85639587 -16.47800000
3.86659141 -16.47800000
3.87678695 -16.47800000
3.88698250 -16.47800000
3.89717803 -16.47800000
3.90737357 -16.47800000
3.91756911 -16.47790000
3.92776465 -16.47790000
3.93796019 -16.47790000
3.94815574 -16.47790000
3.95835127 -16.47790000
3.96854681 -16.47790000
3.97874235 -16.47790000

0.00000000 -16.46170000
0.01009415 -16.46170000
0.02018831 -16.46170000
0.03028246 -16.46170000
0.04037662 -16.46170000
0.05047077 -16.46170000
0.06056493 -16.46170000
0.07065908 -16.46170000
0.08075323 -16.46170000
0.09084739 -16.46170000
0.10094155 -16.46180000
0.11103570 -16.46180000
0.12112985 -16.46180000
0.13122401 -16.46180000
0.14131816 -16.46180000
0.15141231 -16.46180000
0.16150648 -16.46180000
0.17160063 -16.46180000
0.18169478 -16.46190000
0.19178893 -16.46190000
0.20188309 -16.46190000
0.21197724 -16.46190000
0.22207140 -16.46190000
0.23216556 -16.46190000
0.24225971 -16.46200000
0.25235386 -16.46200000
0.26244801 -16.46200000
0.27254217 -16.46200000
0.28263633 -16.46200000
0.29273048 -16.46200000
0.30282464 -16.46210000
0.31291879 -16.46210000
0.32301294 -16.46210000
0.33310709 -16.46210000
0.34320126 -16.46210000
0.35329541 -16.46210000
0.36338956 -16.46220000
0.37348372 -16.46220000
0.38357787 -16.46220000
0.39367202 -16.46220000
0.40376618 -16.46220000
0.41386034 -16.46220000
0.42395449 -16.46220000
0.43404864 -16.46220000
0.44414280 -16.46220000
0.45423695 -16.46220000
0.46433111 -16.46220000
0.47442526 -16.46220000
0.48451942 -16.46220000
0.49461357 -16.46220000
0.49461357 -16.46220000
0.50480911 -16.46220000
0.51500465 -16.46220000
0.52520019 -16.46220000
0.53539573 -16.46220000
0.54559127 -16.46220000
0.55578681 -16.46220000
0.56598235 -16.46220000
0.57617789 -16.46220000
0.58637342 -16.46220000
0.59656897 -16.46220000
0.60676451 -16.46220000
0.61696005 -16.46220000
0.62715559 -16.46220000
0.63735113 -16.46220000
0.64754666 -16.46220000
0.65774221 -16.46220000
0.66793775 -16.46220000
0.67813329 -16.46220000
0.68832883 -16.46220000
0.69852437 -16.46220000
0.70871990 -16.46220000
0.71891545 -16.46220000
0.72911099 -16.46220000
0.73930653 -16.46220000
0.74950207 -16.46220000
0.75969761 -16.46220000
0.76989314 -16.46220000
0.78008869 -16.46220000
0.79028423 -16.46220000
0.80047977 -16.46220000
0.81067531 -16.46220000
0.82087084 -16.46220000
0.83106638 -16.46220000
0.84126193 -16.46220000
0.85145747 -16.46220000
0.86165301 -16.46220000
0.87184855 -16.46220000
0.88204408 -16.46220000
0.89223962 -16.46220000
0.90243517 -16.46220000
0.91263071 -16.46220000
0.92282625 -16.46220000
0.93302179 -16.46220000
0.94321732 -16.46220000
0.95341286 -16.46220000
0.96360841 -16.46220000
0.97380395 -16.46220000
0.98399949 -16.46220000
0.99419503 -16.46220000
0.99419503 -16.46220000
1.00430920 -16.46220000
1.01442338 -16.46220000
1.02453755 -16.46220000
1.03465174 -16.46220000
1.04476591 -16.46220000
1.05488009 -16.46220000
1.06499427 -16.46230000
1.07510844 -16.46230000
1.08522262 -16.46230000
1.09533680 -16.46230000
1.10545098 -16.46230000
1.11556516 -16.46230000
1.12567933 -16.46230000
1.13579351 -16.46240000
1.14590768 -16.46240000
1.15602187 -16.46240000
1.16613604 -16.46240000
1.17625022 -16.46240000
1.18636440 -16.46250000
1.19647857 -16.46250000
1.20659275 -16.46250000
1.21670693 -16.46250000
1.22682111 -16.46260000
1.23693529 -16.46260000
1.24704946 -16.46260000
1.25716364 -16.46260000
1.26727781 -16.46270000
1.27739200 -16.46270000
1.28750617 -16.46270000
1.29762035 -16.46270000
1.30773453 -16.46280000
1.31784870 -16.46280000
1.32796288 -16.46280000
1.33807706 -16.46280000
1.34819124 -16.46280000
1.35830542 -16.46290000
1.36841959 -16.46290000
1.37853377 -16.46290000
1.38864794 -16.46290000
1.39876213 -16.46290000
1.40887630 -16.46290000
1.41899048 -16.46300000
1.42910466 -16.46300000
1.43921883 -16.46300000
1.44933301 -16.46300000
1.45944719 -16.46300000
1.46956137 -16.46300000
1.47967555 -16.46300000
1.48978972 -16.46300000
1.48978972 -16.46300000
1.49998526 -16.46300000
1.51018080 -16.46300000
1.52037634 -16.46300000
1.53057188 -16.46300000
1.54076742 -16.46300000
1.55096296 -16.46300000
1.56115850 -16.46300000
1.57135404 -16.46300000
1.58154958 -16.46300000
1.59174512 -16.46300000
1.60194066 -16.46300000
1.61213620 -16.46300000
1.62233174 -16.46300000
1.63252728 -16.46300000
1.64272281 -16.46300000
1.65291836 -16.46300000
1.66311390 -16.46300000
1.67330944 -16.46300000
1.68350498 -16.46300000
1.69370052 -16.46300000
1.70389605 -16.46300000
1.71409160 -16.46300000
1.72428714 -16.46300000
1.73448268 -16.46300000
1.74467822 -16.46300000
1.75487376 -16.46300000
1.76506929 -16.46300000
1.77526484 -16.46300000
1.78546038 -16.46300000
1.79565592 -16.46300000
1.80585146 -16.46300000
1.81604699 -16.46300000
1.82624253 -16.46300000
1.83643808 -16.46300000
1.84663362 -16.46300000
1.85682916 -16.46300000
1.86702470 -16.46300000
1.87722023 -16.46300000
1.88741577 -16.46300000
1.89761132 -16.46300000
1.90780686 -16.46300000
1.91800240 -16.46300000
1.92819794 -16.46300000
1.93839347 -16.46300000
1.94858901 -16.46300000
1.95878456 -16.46300000
1.96898010 -16.46300000
1.97917564 -16.46300000
1.98937118 -16.46300000
1.98937118 -16.46300000
1.99946533 -16.46300000
2.00955948 -16.46300000
2.01965363 -16.46300000
2.02974780 -16.46300000
2.03984195 -16.46300000
2.04993610 -16.46300000
2.06003026 -16.46300000
2.07012441 -16.46300000
2.08021856 -16.46290000
2.09031272 -16.46290000
2.10040688 -16.46290000
2.11050103 -16.46290000
2.12059518 -16.46290000
2.13068934 -16.46290000
2.14078349 -16.46290000
2.15087765 -16.46290000
2.16097180 -16.46280000
2.17106596 -16.46280000
2.18116011 -16.46280000
2.19125426 -16.46280000
2.20134842 -16.46280000
2.21144258 -16.46280000
2.22153673 -16.46270000
2.23163088 -16.46270000
2.24172504 -16.46270000
2.25181919 -16.46270000
2.26191334 -16.46270000
2.27200751 -16.46270000
2.28210166 -16.46260000
2.29219581 -16.46260000
2.30228996 -16.46260000
2.31238412 -16.46260000
2.32247827 -16.46260000
2.33257243 -16.46260000
2.34266659 -16.46260000
2.35276074 -16.46250000
2.36285489 -16.46250000
2.37294904 -16.46250000
2.38304320 -16.46250000
2.39313736 -16.46250000
2.40323151 -16.46250000
2.41332567 -16.46250000
2.42341982 -16.46250000
2.43351397 -16.46250000
2.44360812 -16.46250000
2.45370229 -16.46250000
2.46379644 -16.46250000
2.47389059 -16.46250000
2.48398475 -16.46250000
2.48398475 -16.46250000
2.49418028 -16.46250000
2.50437582 -16.46250000
2.51457136 -16.46250000
2.52476691 -16.46250000
2.53496245 -16.46250000
2.54515799 -16.46250000
2.55535352 -16.46250000
2.56554906 -16.46250000
2.57574460 -16.46250000
2.58594015 -16.46250000
2.59613569 -16.46250000
2.60633123 -16.46250000
2.61652676 -16.46250000
2.62672230 -16.46250000
2.63691784 -16.46240000
2.64711339 -16.46240000
2.65730893 -16.46240000
2.66750446 -16.46240000
2.67770000 -16.46240000
2.68789554 -16.46240000
2.69809108 -16.46240000
2.70828663 -16.46240000
2.71848217 -16.46240000
2.72867770 -16.46240000
