# energy s p d
-1.953269999999999840e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.952660000000000196e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.952060000000000173e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.951460000000000150e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.950860000000000127e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.950249999999999773e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.949649999999999750e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.949049999999999727e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.948450000000000415e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.947840000000000060e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.947240000000000038e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.946640000000000015e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.946039999999999992e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.945430000000000348e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.944830000000000325e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.944230000000000302e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.943630000000000280e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.943030000000000257e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.942419999999999902e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.941819999999999879e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.941219999999999857e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.940619999999999834e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.940010000000000190e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.939410000000000167e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.938810000000000144e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.938210000000000122e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.937599999999999767e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.936999999999999744e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.936399999999999721e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.935800000000000409e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.935200000000000387e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.934590000000000032e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.933990000000000009e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.933389999999999986e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.932789999999999964e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.932180000000000319e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.931580000000000297e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.930980000000000274e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.930380000000000251e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.929769999999999897e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.929169999999999874e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.928569999999999851e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.927969999999999828e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.927360000000000184e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.926760000000000161e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.926160000000000139e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.925560000000000116e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.924960000000000093e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.924349999999999739e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.923749999999999716e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.923150000000000404e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.922550000000000381e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.921940000000000026e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.921340000000000003e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.920739999999999981e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.920139999999999958e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.919530000000000314e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.918930000000000291e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.918330000000000268e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.917730000000000246e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.917130000000000223e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.916519999999999868e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.915919999999999845e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.915319999999999823e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.914719999999999800e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.914110000000000156e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.913510000000000133e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.912910000000000110e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.912310000000000088e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.911699999999999733e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.911100000000000421e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.910500000000000398e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.909900000000000375e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.909290000000000020e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.908689999999999998e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.908089999999999975e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.907489999999999952e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.906889999999999930e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.906280000000000285e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.905680000000000263e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.905080000000000240e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.904480000000000217e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.903869999999999862e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.903269999999999840e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.902669999999999817e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.902069999999999794e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.901460000000000150e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.900860000000000127e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.900260000000000105e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.899660000000000082e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.899060000000000059e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.898450000000000415e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.897850000000000392e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.897250000000000369e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.896650000000000347e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.896039999999999992e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.895439999999999969e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.894839999999999947e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.894239999999999924e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.893630000000000280e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.893030000000000257e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.892430000000000234e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.891830000000000211e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.891219999999999857e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.890619999999999834e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.890019999999999811e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.889419999999999789e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.888819999999999766e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.888210000000000122e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.887610000000000099e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.887010000000000076e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.886410000000000053e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.885800000000000409e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.885200000000000387e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.884600000000000364e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.884000000000000341e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.883389999999999986e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.882789999999999964e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.882189999999999941e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.881589999999999918e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.880989999999999895e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.880380000000000251e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.879780000000000229e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.879180000000000206e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.878580000000000183e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.877969999999999828e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.877369999999999806e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.876769999999999783e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.876169999999999760e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.875560000000000116e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.874960000000000093e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.874360000000000070e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.873760000000000048e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.873150000000000404e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.872550000000000381e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.871950000000000358e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.871350000000000335e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.870750000000000313e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.870139999999999958e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.869539999999999935e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.868939999999999912e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.868339999999999890e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.867730000000000246e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.867130000000000223e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.866530000000000200e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.865930000000000177e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.865319999999999823e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.864719999999999800e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.864119999999999777e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.863519999999999754e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.862919999999999732e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.862310000000000088e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.861710000000000065e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.861110000000000042e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.860510000000000019e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.859900000000000375e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.859300000000000352e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.858700000000000330e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.858100000000000307e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.857489999999999952e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.856889999999999930e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
